,id,Cause,Object,Occupation
4081,201186715,Struck By Moving Objects,no_object,no_occupation
4082,1004423,Caught in/between Objects,tree,supervisor
4083,756429,Falls,lift,worker
4084,14483176,Caught in/between Objects,tension,no_occupation
4085,200420172,Struck By Moving Objects,pipe,no_occupation
4086,200332211,Falls,bridge,no_occupation
4087,201078631,Falls,drywall,no_occupation
4088,202655429,Falls,no_object,contractor
4089,202492922,Caught in/between Objects,insulation,contractor
4090,202488284,Falls,no_object,no_occupation
4091,200677524,Falls,no_object,no_occupation
4092,200784569,Struck By Moving Objects,insulation-installer,no_occupation
4093,200775161,Falls,no_object,plumber
4094,201021557,Falls,no_object,worker
4095,200776623,Struck By Moving Objects,excavator-bucket,excavator
4096,201694163,Caught in/between Objects,tar,miller
4097,14406763,Struck By Moving Objects,fire,no_occupation
4098,202478194,Caught in/between Objects,machine,contractor
4099,202446944,Caught in/between Objects,machine,fabricator
4100,201797842,Struck By Moving Objects,no_object,threader
4101,120124979,Caught in/between Objects,pipe-threader,plumber
4102,201074499,Falls,ladder,no_occupation
4103,123273211,Electrocution,power-line,conductor
4104,200960094,Falls,section,no_occupation
4105,170161046,Falls,stepladder,no_occupation
4106,14500425,Collapse of object,no_object,no_occupation
4107,14418321,Electrocution,power-line,conductor
4108,14255616,Electrocution,power-line,conductor
4109,200220382,Falls,no_object,no_occupation
4110,202023743,Falls,lift,subcontractor
4111,200533008,Falls,bridge,no_occupation
4112,200604197,Falls,tree,no_occupation
4113,200332070,Falls,no_object,no_occupation
4114,202448882,Falls,turbine,no_occupation
4115,170585616,Caught in/between Objects,rototiller-blade,laborer
4116,201573516,Struck By Moving Objects,no_object,no_occupation
4117,201361953,Struck By Moving Objects,pole,digger
4118,201077880,Struck By Moving Objects,sissor-lift,no_occupation
4119,202081345,Struck By Moving Objects,contusion,no_occupation
4120,200643922,Struck By Moving Objects,highway,sevenman
4121,200554699,Struck By Moving Objects,gas-pipeline,no_occupation
4122,201204864,Caught in/between Objects,equipment,contractor
4123,200626455,Falls,no_object,no_occupation
4124,201942661,Struck By Moving Objects,tip,worker
4125,202342101,Caught in/between Objects,crane,no_occupation
4126,202342093,Struck By Moving Objects,tower-crane,no_occupation
4127,201169851,Falls,crane,journeyman
4128,200514297,Struck By Moving Objects,tower-crane,no_occupation
4129,125529651,Caught in/between Objects,no_object,no_occupation
4130,200170694,Struck By Moving Objects,crane-climber,climber
4131,202340675,Falls,tower-crane,no_occupation
4132,201561073,Struck By Moving Objects,tower-crane,coworker
4133,200352847,Caught in/between Objects,tower,coworker
4134,200201887,Falls,crane,no_occupation
4135,202329058,Caught in/between Objects,tower-crane,no_occupation
4136,201163078,Falls,no_object,no_occupation
4137,171059868,Struck By Moving Objects,crane,signalman
4138,170356752,Falls,heart-attack,no_occupation
4139,202501623,Struck By Moving Objects,excavator,excavator
4140,200358455,Struck By Moving Objects,site,no_occupation
4141,201562717,Struck By Moving Objects,dump-truck,driver
4142,201282969,Struck By Moving Objects,vehicle,no_occupation
4143,200812253,Struck By Moving Objects,tractor,no_occupation
4144,202360038,Struck By Moving Objects,school-bus,no_occupation
4145,201352697,Struck By Moving Objects,tractor,supervisor
4146,109335042,Struck By Moving Objects,airport-runway,engineer
4147,201271640,Struck By Moving Objects,zone,flagman
4148,170387385,Caught in/between Objects,coworker,merger
4149,200022655,Struck By Moving Objects,car,driver
4150,200900876,Struck By Moving Objects,tractor,worker
4151,201281029,Struck By Moving Objects,vehicle,no_occupation
4152,201403219,Struck By Moving Objects,no_object,driver
4153,201360567,Struck By Moving Objects,vehicle,driver
4154,200626703,Struck By Moving Objects,vehicle,driver
4155,200922862,Struck By Moving Objects,vehicle,contractor
4156,202654513,Caught in/between Objects,trailer,supervisor
4157,200626323,Falls,no_object,no_occupation
4158,202476800,Struck By Moving Objects,trailer,no_occupation
4159,200677649,Falls,no_object,no_occupation
4160,14346027,Falls,elevator-shaft,no_occupation
4161,202005484,Struck By Moving Objects,conductor,conductor
4162,202494126,Electrocution,power-line,no_occupation
4163,202528253,Struck By Moving Objects,no_object,journeyman
4164,201283298,Struck By Moving Objects,no_object,no_occupation
4165,200530921,Caught in/between Objects,transformer-cabinet,no_occupation
4166,14478424,Electrocution,power-line,no_occupation
4167,202491429,Falls,tower,worker
4168,202468559,Caught in/between Objects,poll,foreman
4169,200651628,Caught in/between Objects,transmission-tower,foreman
4170,201858750,Falls,transmission-tower,no_occupation
4171,200513539,Caught in/between Objects,no_object,foreman
4172,200673465,Falls,transmission-tower,no_occupation
4173,200512713,Caught in/between Objects,elevator,painter
4174,200020238,Electrocution,power-line,conductor
4175,14338685,Electrocution,power-line,skidder
4176,201076155,Caught in/between Objects,no_object,coworker
4177,202345021,Struck By Moving Objects,excavator,excavator
4178,201180858,Caught in/between Objects,tree-stump,laborer
4179,200776581,Collapse of object,no_object,no_occupation
4180,202023818,Struck By Moving Objects,trench,worker
4181,201763737,Struck By Moving Objects,trench-cave,contractor
4182,200784882,Caught in/between Objects,trench-box,no_occupation
4183,170363618,Caught in/between Objects,trench-cave,no_occupation
4184,200232338,Struck By Moving Objects,trench,no_occupation
4185,200981066,Struck By Moving Objects,no_object,no_occupation
4186,200925790,Struck By Moving Objects,trench-cave,coworker
4187,202449906,Caught in/between Objects,no_object,no_occupation
4188,200742401,Struck By Moving Objects,no_object,worker
4189,200212348,Struck By Moving Objects,limb,no_occupation
4190,202360269,Collapse of object,trench,laborer
4191,201344207,Struck By Moving Objects,gas,no_occupation
4192,202359287,Struck By Moving Objects,trench,owner
4193,202332953,Struck By Moving Objects,trench,no_occupation
4194,171262413,Struck By Moving Objects,no_object,laborer
4195,201066719,Caught in/between Objects,digger-guard,no_occupation
4196,200622496,Struck By Moving Objects,digging-trench,coworker
4197,201184124,Caught in/between Objects,no_object,no_occupation
4198,200151058,Other,trench,no_occupation
4199,170194120,Struck By Moving Objects,trench,contractor
4200,14443253,Caught in/between Objects,trench,no_occupation
4201,774182,Struck By Moving Objects,heater,coworker
4202,14530281,Other,no_object,builder
4203,14265235,Falls,no_object,no_occupation
4204,201560315,Falls,no_object,no_occupation
4205,170751598,Falls,brick,worker
4206,170192173,Struck By Moving Objects,no_object,foreman
4207,202252334,Falls,fork-attachment,carpenter
4208,200534766,Struck By Moving Objects,truck,telehandler
4209,200713923,Struck By Moving Objects,truck,no_occupation
4210,200604486,Falls,no_object,no_occupation
4211,202685897,Electrocution,power-line,coworker
4212,200264414,Struck By Moving Objects,utility-pole,no_occupation
4213,200541878,Falls,valve,foreman
4214,201408077,Struck By Moving Objects,truck,no_occupation
4215,200361681,Falls,supervisor-standing,subcontractor
4216,201682283,Struck By Moving Objects,truss,carpenter
4217,201129772,Falls,no_object,no_occupation
4218,202673281,Struck By Moving Objects,truss,carpenter
4219,200361376,Collapse of object,no_object,coworker
4220,202493862,Falls,no_object,carpenterframer
4221,200361160,Falls,no_object,no_occupation
4222,202654026,Falls,no_object,framer
4223,202081550,Falls,masonry,no_occupation
4224,201345592,Falls,ladder,no_occupation
4225,202508081,Falls,no_object,coupler
4226,201074119,Falls,no_object,laborer
4227,200170926,Electrocution,power-line,no_occupation
4228,200541670,Falls,no_object,kusler
4229,202079034,Falls,scaffold,laborer
4230,200541639,Falls,scaffold-stage,owner
4231,200271773,Falls,scaffold,coworker
4232,202078978,Falls,board,no_occupation
4233,201992922,Falls,no_object,no_occupation
4234,200823151,Falls,no_object,no_occupation
4235,200924066,Falls,no_object,washer
4236,200830818,Falls,no_object,no_occupation
4237,202349262,Falls,platform,coupler
4238,200830560,Other,platform,no_occupation
4239,170863278,Struck By Moving Objects,loader,loader
4240,201562568,Struck By Moving Objects,inside-tunnel,no_occupation
4241,201510682,Falls,trip,laborer
4242,732958,Falls,steel,no_occupation
4243,732941,Falls,no_object,no_occupation
4244,686675,Falls,beam,welder
4245,14488050,Falls,bar,no_occupation
4246,14327514,Falls,steel,no_occupation
4247,570333,Falls,column,no_occupation
4248,202505129,Falls,scaffold-platform,no_occupation
4249,201184058,Falls,unhurt,coworker
4250,202341871,Falls,scaffold,coworker
4251,202045001,Falls,scaffold,no_occupation
4252,200071942,Falls,scaffold,coworker
4253,201856044,Falls,scaffold-roll,coworker
4254,200120723,Falls,stage-scaffold,no_occupation
4255,200850915,Falls,suspension-scaffold,coworker
4256,200850923,Falls,building-terrace,no_occupation
4257,200851657,Falls,lifeline,no_occupation
4258,200400117,Falls,scaffold,coworker
4259,200830065,Falls,suspension-scaffold,coworker
4260,170574263,Falls,scaffold-board,no_occupation
4261,201484250,Struck By Moving Objects,crane,no_occupation
4262,201780285,Falls,crane-hook,no_occupation
4263,201401379,Caught in/between Objects,crane,no_occupation
4264,638072,Falls,hook,no_occupation
4265,200550440,Struck By Moving Objects,slab,no_occupation
4266,14202345,Caught in/between Objects,slab,no_occupation
4267,14454920,Falls,footing,loader
4268,14459523,Caught in/between Objects,adjacent,no_occupation
4269,202561155,Falls,pipe,no_occupation
4270,201408275,Struck By Moving Objects,trench-cave,sewer
4271,201408143,Struck By Moving Objects,tank,no_occupation
4272,202492930,Collapse of object,demolitiion,contractor
4273,202469722,Electrocution,underground,contractor
4274,201071701,Other,tool,no_occupation
4275,200924157,Caught in/between Objects,no_object,sewer
4276,202493359,Falls,story,carpenter
4277,202542163,Struck By Moving Objects,window-installer,installer
4278,202551933,Falls,no_object,coworker
4279,200123099,Falls,elevator-shaft,no_occupation
4280,200212314,Electrocution,wire,coworker
4281,201407749,Struck By Moving Objects,switchgear,no_occupation
4282,307352872,Struck By Moving Objects,conductor,conductor
4283,14550446,Struck By Moving Objects,dump-truck,no_occupation
4284,200922615,Struck By Moving Objects,runaway-roller,laborer
4285,202542429,Caught in/between Objects,tractor,contractor
4286,200555084,Struck By Moving Objects,pipelayer-tractor,pipelayer
4287,200374395,Struck By Moving Objects,runaway-truck,loader
4288,202252391,Falls,no_object,no_occupation
4289,202494118,Struck By Moving Objects,truck,driver
4290,201184777,Falls,panel,no_occupation
4291,202466918,Falls,no_object,manager
4292,201490414,Falls,panel,worker
4293,201168937,Falls,steel-piece,journeyman
4294,202516241,Falls,no_object,carpenter
4295,202363446,Falls,no_object,no_occupation
4296,200202836,Caught in/between Objects,woker,no_occupation
4297,202484499,Falls,no_object,foreman
4298,200623858,Falls,no_object,no_occupation
4299,202452595,Struck By Moving Objects,glass,contractor
4300,201407624,Falls,no_object,no_occupation
4301,200211886,Falls,no_object,helper
4302,202471330,Collapse of object,no_object,no_occupation
4303,202252276,Falls,lift,no_occupation
4304,200678431,Struck By Moving Objects,excavator,excavator
4305,202648226,Caught in/between Objects,slope,coworker
4306,200074854,Struck By Moving Objects,truck,excavator
4307,201408291,Struck By Moving Objects,collapsing,laborer
4308,201523669,Other,no_object,coworker
4309,200841898,Other,trench,plumber
4310,201079076,Falls,material,coworker
4311,202471942,Falls,no_object,painter
4312,202634838,Falls,no_object,roofer
4313,201078649,Falls,no_object,electrician
4314,200372126,Falls,tank,no_occupation
4315,201562782,Falls,welder,no_occupation
4316,202252318,Struck By Moving Objects,poisoning,no_occupation
4317,200674802,Falls,skylight,no_occupation
4318,201159258,Falls,no_object,contractor
4319,901884,Falls,no_object,no_occupation
4320,201024791,Falls,no_object,roofer
4321,201129624,Falls,no_object,coworker
4322,201523081,Caught in/between Objects,wood,no_occupation
4323,202447413,Caught in/between Objects,collapsing,coworker
4324,200624088,Struck By Moving Objects,soil,no_occupation
4325,201203213,Caught in/between Objects,trench-cave,sewer
4326,201794542,Caught in/between Objects,trench,no_occupation
4327,170672570,Falls,no_object,coworker
4328,14518211,Caught in/between Objects,roller,no_occupation
4329,14483085,Struck By Moving Objects,roller-vibrator,no_occupation
4330,200451870,Struck By Moving Objects,no_object,conductor
4331,201330776,Struck By Moving Objects,generator,no_occupation
4332,201166238,Electrocution,busbar,coworker
4333,200821106,Electrocution,power-line,conductor
4334,200521714,Electrocution,power-line,journeyman
4335,524371,Electrocution,power-line,conductor
4336,14291710,Electrocution,power-line,supervisor
4337,202634283,Other,no_object,laborer
4338,202633855,Struck By Moving Objects,no_object,contractor
4339,201492865,Caught in/between Objects,no_object,no_occupation
4340,202569984,Falls,no_object,raisor
4341,201345063,Falls,no_object,coworker
4342,202495438,Falls,no_object,no_occupation
4343,300863610,Falls,no_object,no_occupation
4344,201078292,Falls,cord,contractor
